donation_id,company_id,company_name,candidate_name,race,party,state,amount,year(raw),year,house,senate,dem,rep,northeast,midwest,south,west,is_after_2016
1376,C00428623,Google Inc,"Fletcher, Lizzie",House,D,TX,1000,2020,10,1,0,1,0,0,0,1,0,1
1377,C00428623,Google Inc,"Flores, Bill",House,R,TX,1000,2020,10,1,0,0,1,0,0,1,0,1
1378,C00428623,Google Inc,"Fortenberry, Jeff",House,R,NE,1000,2020,10,1,0,0,1,0,1,0,0,1
1379,C00428623,Google Inc,"Foxx, Virginia",House,R,NC,2500,2020,10,1,0,0,1,0,0,1,0,1
1380,C00428623,Google Inc,"Fudge, Marcia L",House,D,OH,1000,2020,10,1,0,1,0,0,1,0,0,1
1381,C00428623,Google Inc,"Gallego, Ruben",House,D,AZ,2500,2020,10,1,0,1,0,0,0,0,1,1
1382,C00428623,Google Inc,"Garcia, Sylvia",House,D,TX,1000,2020,10,1,0,1,0,0,0,1,0,1
1383,C00428623,Google Inc,"Gianforte, Greg",House,R,MT,1000,2020,10,1,0,0,1,0,0,0,1,1
1384,C00428623,Google Inc,"Gomez, Jimmy",House,D,CA,2500,2020,10,1,0,1,0,0,0,0,1,1
1385,C00428623,Google Inc,"Gottheimer, Josh",House,D,NJ,1000,2020,10,1,0,1,0,1,0,0,0,1
1386,C00428623,Google Inc,"Granger, Kay",House,R,TX,7500,2020,10,1,0,0,1,0,0,1,0,1
1387,C00428623,Google Inc,"Graves, Garret",House,R,LA,1000,2020,10,1,0,0,1,0,0,1,0,1
1388,C00428623,Google Inc,"Graves, Sam",House,R,MO,2500,2020,10,1,0,0,1,0,1,0,0,1
1389,C00428623,Google Inc,"Graves, Tom",House,R,GA,4000,2020,10,1,0,0,1,0,0,1,0,1
1390,C00428623,Google Inc,"Griffith, Morgan",House,R,VA,1000,2020,10,1,0,0,1,0,0,1,0,1
1391,C00428623,Google Inc,"Guthrie, Brett",House,R,KY,2500,2020,10,1,0,0,1,0,0,1,0,1
1392,C00428623,Google Inc,"Heck, Dennis",House,D,WA,1000,2020,10,1,0,1,0,0,0,0,1,1
1393,C00428623,Google Inc,"Hern, Kevin",House,R,OK,1000,2020,10,1,0,0,1,0,0,1,0,1
1394,C00428623,Google Inc,"Higgins, Brian M",House,D,NY,2500,2020,10,1,0,1,0,1,0,0,0,1
1395,C00428623,Google Inc,"Himes, Jim",House,D,CT,2000,2020,10,1,0,1,0,1,0,0,0,1
1396,C00428623,Google Inc,"Holding, George",House,R,NC,3000,2020,10,1,0,0,1,0,0,1,0,1
1397,C00428623,Google Inc,"Horsford, Steven",House,D,NV,2500,2020,10,1,0,1,0,0,0,0,1,1
1398,C00428623,Google Inc,"Houlahan, Chrissy",House,D,PA,1000,2020,10,1,0,1,0,1,0,0,0,1
1399,C00428623,Google Inc,"Hoyer, Steny H",House,D,MD,7500,2020,10,1,0,1,0,0,0,1,0,1
1400,C00428623,Google Inc,"Hudson, Richard",House,R,NC,1000,2020,10,1,0,0,1,0,0,1,0,1
1401,C00428623,Google Inc,"Hurd, Will",House,R,TX,9000,2020,10,1,0,0,1,0,0,1,0,1
1402,C00428623,Google Inc,"Jackson Lee, Sheila",House,D,TX,0,2020,10,1,0,1,0,0,0,1,0,1
1403,C00428623,Google Inc,"Johnson, Bill",House,R,OH,1000,2020,10,1,0,0,1,0,1,0,0,1
1404,C00428623,Google Inc,"Johnson, Dusty",House,R,SD,1000,2020,10,1,0,0,1,0,1,0,0,1
1405,C00428623,Google Inc,"Johnson, Hank",House,D,GA,2500,2020,10,1,0,1,0,0,0,1,0,1
1406,C00428623,Google Inc,"Johnson, Mike",House,R,LA,1000,2020,10,1,0,0,1,0,0,1,0,1
1407,C00428623,Google Inc,"Katko, John",House,R,NY,1000,2020,10,1,0,0,1,1,0,0,0,1
1408,C00428623,Google Inc,"Kelly, Mike",House,R,PA,2000,2020,10,1,0,0,1,1,0,0,0,1
1409,C00428623,Google Inc,"Kelly, Robin",House,D,IL,3500,2020,10,1,0,1,0,0,1,0,0,1
1410,C00428623,Google Inc,"Kildee, Dan",House,D,MI,2500,2020,10,1,0,1,0,0,1,0,0,1
1411,C00428623,Google Inc,"Kilmer, Derek",House,D,WA,2500,2020,10,1,0,1,0,0,0,0,1,1
1412,C00428623,Google Inc,"Kind, Ron",House,D,WI,1000,2020,10,1,0,1,0,0,1,0,0,1
1413,C00428623,Google Inc,"Kinzinger, Adam",House,R,IL,1000,2020,10,1,0,0,1,0,1,0,0,1
1414,C00428623,Google Inc,"Krishnamoorthi, Raja",House,D,IL,1000,2020,10,1,0,1,0,0,1,0,0,1
1415,C00428623,Google Inc,"Kuster, Ann",House,D,NH,3500,2020,10,1,0,1,0,1,0,0,0,1
1416,C00428623,Google Inc,"LaHood, Darin",House,R,IL,7500,2020,10,1,0,0,1,0,1,0,0,1
1417,C00428623,Google Inc,"Larsen, Rick",House,D,WA,1000,2020,10,1,0,1,0,0,0,0,1,1
1418,C00428623,Google Inc,"Larson, John B",House,D,CT,2500,2020,10,1,0,1,0,1,0,0,0,1
1419,C00428623,Google Inc,"Latta, Robert E",House,R,OH,2500,2020,10,1,0,0,1,0,1,0,0,1
1420,C00428623,Google Inc,"Lee, Barbara",House,D,CA,1000,2020,10,1,0,1,0,0,0,0,1,1
1421,C00428623,Google Inc,"Lewis, John",House,D,GA,2500,2020,10,1,0,1,0,0,0,1,0,1
1422,C00428623,Google Inc,"Lieu, Ted",House,D,CA,5000,2020,10,1,0,1,0,0,0,0,1,1
1423,C00428623,Google Inc,"Lofgren, Zoe",House,D,CA,10000,2020,10,1,0,1,0,0,0,0,1,1
1424,C00428623,Google Inc,"Long, Billy",House,R,MO,0,2020,10,1,0,0,1,0,1,0,0,1
1425,C00428623,Google Inc,"Loudermilk, Barry",House,R,GA,1000,2020,10,1,0,0,1,0,0,1,0,1
1426,C00428623,Google Inc,"Maloney, Sean Patrick",House,D,NY,2000,2020,10,1,0,1,0,1,0,0,0,1
1427,C00428623,Google Inc,"Matsui, Doris",House,D,CA,2500,2020,10,1,0,1,0,0,0,0,1,1
1428,C00428623,Google Inc,"McCarthy, Kevin",House,R,CA,5000,2020,10,1,0,0,1,0,0,0,1,1
1429,C00428623,Google Inc,"McCaul, Michael",House,R,TX,2500,2020,10,1,0,0,1,0,0,1,0,1
1430,C00428623,Google Inc,"McEachin, Donald",House,D,VA,3500,2020,10,1,0,1,0,0,0,1,0,1
1431,C00428623,Google Inc,"McHenry, Patrick",House,R,NC,5000,2020,10,1,0,0,1,0,0,1,0,1
1432,C00428623,Google Inc,"McKinley, David",House,R,WV,1000,2020,10,1,0,0,1,0,0,1,0,1
1433,C00428623,Google Inc,"McNerney, Jerry",House,D,CA,2000,2020,10,1,0,1,0,0,0,0,1,1
1434,C00428623,Google Inc,"Mitchell, Paul",House,R,MI,1000,2020,10,1,0,0,1,0,1,0,0,1
1435,C00428623,Google Inc,"Moore, Gwen",House,D,WI,2000,2020,10,1,0,1,0,0,1,0,0,1
1436,C00428623,Google Inc,"Mullin, Markwayne",House,R,OK,1000,2020,10,1,0,0,1,0,0,1,0,1
1437,C00428623,Google Inc,"Murphy, Stephanie",House,D,FL,3500,2020,10,1,0,1,0,0,0,1,0,1
1438,C00428623,Google Inc,"Nadler, Jerrold",House,D,NY,6000,2020,10,1,0,1,0,1,0,0,0,1
1439,C00428623,Google Inc,"Neal, Richard E",House,D,MA,5000,2020,10,1,0,1,0,1,0,0,0,1
1440,C00428623,Google Inc,"Neguse, Joseph",House,D,CO,2500,2020,10,1,0,1,0,0,0,0,1,1
1441,C00428623,Google Inc,"Nunes, Devin",House,R,CA,5000,2020,10,1,0,0,1,0,0,0,1,1
1442,C00428623,Google Inc,"O'Halleran, Tom",House,D,AZ,1000,2020,10,1,0,1,0,0,0,0,1,1
1443,C00428623,Google Inc,"Olson, Pete",House,R,TX,1000,2020,10,1,0,0,1,0,0,1,0,1
1444,C00428623,Google Inc,"Pallone, Frank Jr",House,D,NJ,3000,2020,10,1,0,1,0,1,0,0,0,1
1445,C00428623,Google Inc,"Panetta, Jimmy",House,D,CA,2500,2020,10,1,0,1,0,0,0,0,1,1
1446,C00428623,Google Inc,"Pascrell, Bill Jr",House,D,NJ,3500,2020,10,1,0,1,0,1,0,0,0,1
1447,C00428623,Google Inc,"Pelosi, Nancy",House,D,CA,10000,2020,10,1,0,1,0,0,0,0,1,1
1448,C00428623,Google Inc,"Perlmutter, Ed",House,D,CO,1000,2020,10,1,0,1,0,0,0,0,1,1
1449,C00428623,Google Inc,"Peters, Scott",House,D,CA,2500,2020,10,1,0,1,0,0,0,0,1,1
1450,C00428623,Google Inc,"Raskin, Jamie",House,D,MD,1000,2020,10,1,0,1,0,0,0,1,0,1
1451,C00428623,Google Inc,"Ratcliffe, John Lee",House,R,TX,1000,2020,10,1,0,0,1,0,0,1,0,1
1452,C00428623,Google Inc,"Reed, Tom",House,R,NY,2000,2020,10,1,0,0,1,1,0,0,0,1
1453,C00428623,Google Inc,"Reschenthaler, Guy",House,R,PA,1000,2020,10,1,0,0,1,1,0,0,0,1
1454,C00428623,Google Inc,"Rice, Kathleen",House,D,NY,1000,2020,10,1,0,1,0,1,0,0,0,1
1455,C00428623,Google Inc,"Rice, Tom",House,R,SC,3000,2020,10,1,0,0,1,0,0,1,0,1
1456,C00428623,Google Inc,"Richmond, Cedric",House,D,LA,1000,2020,10,1,0,1,0,0,0,1,0,1
1457,C00428623,Google Inc,"Riggleman, Denver",House,R,VA,1000,2020,10,1,0,0,1,0,0,1,0,1
1458,C00428623,Google Inc,"Roby, Martha",House,R,AL,1000,2020,10,1,0,0,1,0,0,1,0,1
1459,C00428623,Google Inc,"Rochester, Lisa Blunt",House,D,DE,3500,2020,10,1,0,1,0,0,0,1,0,1
1460,C00428623,Google Inc,"Rodgers, Cathy McMorris",House,R,WA,2500,2020,10,1,0,0,1,0,0,0,1,1
1461,C00428623,Google Inc,"Ruiz, Raul",House,D,CA,2500,2020,10,1,0,1,0,0,0,0,1,1
1462,C00428623,Google Inc,"Rush, Bobby L",House,D,IL,1000,2020,10,1,0,1,0,0,1,0,0,1
1463,C00428623,Google Inc,"Ryan, Tim",House,D,OH,1000,2020,10,1,0,1,0,0,1,0,0,1
1464,C00428623,Google Inc,"Sanchez, Linda",House,D,CA,2500,2020,10,1,0,1,0,0,0,0,1,1
1465,C00428623,Google Inc,"Scalise, Steve",House,R,LA,10000,2020,10,1,0,0,1,0,0,1,0,1
1466,C00428623,Google Inc,"Scanlon, Mary Gay",House,D,PA,1000,2020,10,1,0,1,0,1,0,0,0,1
1467,C00428623,Google Inc,"Schakowsky, Jan",House,D,IL,1000,2020,10,1,0,1,0,0,1,0,0,1
1468,C00428623,Google Inc,"Schiff, Adam",House,D,CA,1000,2020,10,1,0,1,0,0,0,0,1,1
1469,C00428623,Google Inc,"Schneider, Brad",House,D,IL,3500,2020,10,1,0,1,0,0,1,0,0,1
1470,C00428623,Google Inc,"Schrader, Kurt",House,D,OR,1000,2020,10,1,0,1,0,0,0,0,1,1
1471,C00428623,Google Inc,"Schultz, Debbie Wasserman",House,D,FL,1000,2020,10,1,0,1,0,0,0,1,0,1
1472,C00428623,Google Inc,"Schweikert, David",House,R,AZ,2000,2020,10,1,0,0,1,0,0,0,1,1
1473,C00428623,Google Inc,"Sewell, Terri A",House,D,AL,2500,2020,10,1,0,1,0,0,0,1,0,1
1474,C00428623,Google Inc,"Sherrill, Mikie",House,D,NJ,2000,2020,10,1,0,1,0,1,0,0,0,1
1475,C00428623,Google Inc,"Shimkus, John",House,R,IL,2000,2020,10,1,0,0,1,0,1,0,0,1
1476,C00428623,Google Inc,"Smith, Adam",House,D,WA,1000,2020,10,1,0,1,0,0,0,0,1,1
1477,C00428623,Google Inc,"Smith, Adrian",House,R,NE,2000,2020,10,1,0,0,1,0,1,0,0,1
1478,C00428623,Google Inc,"Smith, Jason",House,R,MO,2000,2020,10,1,0,0,1,0,1,0,0,1
1479,C00428623,Google Inc,"Smucker, Lloyd",House,R,PA,1000,2020,10,1,0,0,1,1,0,0,0,1
1480,C00428623,Google Inc,"Soto, Darren",House,D,FL,1000,2020,10,1,0,1,0,0,0,1,0,1
1481,C00428623,Google Inc,"Speier, Jackie",House,D,CA,1000,2020,10,1,0,1,0,0,0,0,1,1
1482,C00428623,Google Inc,"Stanton, Greg",House,D,AZ,2000,2020,10,1,0,1,0,0,0,0,1,1
1483,C00428623,Google Inc,"Stefanik, Elise",House,R,NY,2500,2020,10,1,0,0,1,1,0,0,0,1
1484,C00428623,Google Inc,"Suozzi, Tom",House,D,NY,2500,2020,10,1,0,1,0,1,0,0,0,1
1485,C00428623,Google Inc,"Swalwell, Eric",House,D,CA,1000,2020,10,1,0,1,0,0,0,0,1,1
1486,C00428623,Google Inc,"Thompson, Bennie G",House,D,MS,1000,2020,10,1,0,1,0,0,0,1,0,1
1487,C00428623,Google Inc,"Thompson, Mike",House,D,CA,1000,2020,10,1,0,1,0,0,0,0,1,1
1488,C00428623,Google Inc,"Thornberry, Mac",House,R,TX,2500,2020,10,1,0,0,1,0,0,1,0,1
1489,C00428623,Google Inc,"Upton, Fred",House,R,MI,2500,2020,10,1,0,0,1,0,1,0,0,1
1490,C00428623,Google Inc,"Van Drew, Jeff",House,R,NJ,1000,2020,10,1,0,0,1,1,0,0,0,1
1491,C00428623,Google Inc,"Veasey, Marc",House,D,TX,3500,2020,10,1,0,1,0,0,0,1,0,1
1492,C00428623,Google Inc,"Walberg, Tim",House,R,MI,1500,2020,10,1,0,0,1,0,1,0,0,1
1493,C00428623,Google Inc,"Walden, Greg",House,R,OR,1500,2020,10,1,0,0,1,0,0,0,1,1
1494,C00428623,Google Inc,"Walker, Mark",House,R,NC,2500,2020,10,1,0,0,1,0,0,1,0,1
1495,C00428623,Google Inc,"Walorski, Jackie",House,R,IN,3000,2020,10,1,0,0,1,0,1,0,0,1
1496,C00428623,Google Inc,"Waters, Maxine",House,D,CA,1000,2020,10,1,0,1,0,0,0,0,1,1
1497,C00428623,Google Inc,"Welch, Peter",House,D,VT,2000,2020,10,1,0,1,0,1,0,0,0,1
1498,C00428623,Google Inc,"Wenstrup, Brad",House,R,OH,2000,2020,10,1,0,0,1,0,1,0,0,1
1499,C00428623,Google Inc,"Yarmuth, John A",House,D,KY,1000,2020,10,1,0,1,0,0,0,1,0,1
1500,C00428623,Google Inc,"Yoder, Kevin",House,R,KS,1000,2020,10,1,0,0,1,0,1,0,0,1
1501,C00428623,Google Inc,"Baldwin, Tammy",Senate,D,WI,2000,2020,10,0,1,1,0,0,1,0,0,1
1502,C00428623,Google Inc,"Barrasso, John A",Senate,R,WY,2500,2020,10,0,1,0,1,0,0,0,1,1
1503,C00428623,Google Inc,"Capito, Shelley Moore",Senate,R,WV,5000,2020,10,0,1,0,1,0,0,1,0,1
1504,C00428623,Google Inc,"Cassidy, Bill",Senate,R,LA,5000,2020,10,0,1,0,1,0,0,1,0,1
1505,C00428623,Google Inc,"Collins, Doug",Senate,R,GA,2500,2020,10,0,1,0,1,0,0,1,0,1
1506,C00428623,Google Inc,"Collins, Susan M",Senate,R,ME,5000,2020,10,0,1,0,1,1,0,0,0,1
1507,C00428623,Google Inc,"Coons, Chris",Senate,D,DE,2500,2020,10,0,1,1,0,0,0,1,0,1
1508,C00428623,Google Inc,"Cornyn, John",Senate,R,TX,4000,2020,10,0,1,0,1,0,0,1,0,1
1509,C00428623,Google Inc,"Daines, Steven",Senate,R,MT,2000,2020,10,0,1,0,1,0,0,0,1,1
1510,C00428623,Google Inc,"Ernst, Joni",Senate,R,IA,10000,2020,10,0,1,0,1,0,1,0,0,1
1511,C00428623,Google Inc,"Fischer, Deb",Senate,R,NE,1500,2020,10,0,1,0,1,0,1,0,0,1
1512,C00428623,Google Inc,"Gardner, Cory",Senate,R,CO,10000,2020,10,0,1,0,1,0,0,0,1,1
1513,C00428623,Google Inc,"Grassley, Chuck",Senate,R,IA,2500,2020,10,0,1,0,1,0,1,0,0,1
1514,C00428623,Google Inc,"Hirono, Mazie K",Senate,D,HI,2500,2020,10,0,1,1,0,0,0,0,0,1
1515,C00428623,Google Inc,"Inhofe, James M",Senate,R,OK,9000,2020,10,0,1,0,1,0,0,1,0,1
1516,C00428623,Google Inc,"Johnson, Ron",Senate,R,WI,1000,2020,10,0,1,0,1,0,1,0,0,1
1517,C00428623,Google Inc,"Lee, Mike",Senate,R,UT,5000,2020,10,0,1,0,1,0,0,0,1,1
1518,C00428623,Google Inc,"Loeffler, Kelly",Senate,R,GA,5000,2020,10,0,1,0,1,0,0,1,0,1
1519,C00428623,Google Inc,"Lujan, Ben Ray",Senate,D,NM,4000,2020,10,0,1,1,0,0,0,0,1,1
1520,C00428623,Google Inc,"McConnell, Mitch",Senate,R,KY,9000,2020,10,0,1,0,1,0,0,1,0,1
1521,C00428623,Google Inc,"McSally, Martha",Senate,R,AZ,10000,2020,10,0,1,0,1,0,0,0,1,1
1522,C00428623,Google Inc,"Murray, Patty",Senate,D,WA,2500,2020,10,0,1,1,0,0,0,0,1,1
1523,C00428623,Google Inc,"Nelson, Bill",Senate,D,FL,1000,2020,10,0,1,1,0,0,0,1,0,1
1524,C00428623,Google Inc,"Perdue, David",Senate,R,GA,2500,2020,10,0,1,0,1,0,0,1,0,1
1525,C00428623,Google Inc,"Peters, Gary",Senate,D,MI,5000,2020,10,0,1,1,0,0,1,0,0,1
1526,C00428623,Google Inc,"Risch, James E",Senate,R,ID,9000,2020,10,0,1,0,1,0,0,0,1,1
1527,C00428623,Google Inc,"Rounds, Mike",Senate,R,SD,8000,2020,10,0,1,0,1,0,1,0,0,1
1528,C00428623,Google Inc,"Sasse, Ben",Senate,R,NE,4500,2020,10,0,1,0,1,0,1,0,0,1
1529,C00428623,Google Inc,"Schatz, Brian",Senate,D,HI,3500,2020,10,0,1,1,0,0,0,0,0,1
1530,C00428623,Google Inc,"Scott, Tim",Senate,R,SC,1500,2020,10,0,1,0,1,0,0,1,0,1
1531,C00428623,Google Inc,"Sinema, Kyrsten",Senate,D,AZ,1000,2020,10,0,1,1,0,0,0,0,1,1
1532,C00428623,Google Inc,"Smith, Tina",Senate,D,MN,2500,2020,10,0,1,1,0,0,1,0,0,1
1533,C00428623,Google Inc,"Sullivan, Dan",Senate,R,AK,9000,2020,10,0,1,0,1,0,0,0,0,1
1534,C00428623,Google Inc,"Tillis, Thom",Senate,R,NC,4000,2020,10,0,1,0,1,0,0,1,0,1
1535,C00428623,Google Inc,"Toomey, Pat",Senate,R,PA,2500,2020,10,0,1,0,1,1,0,0,0,1
1536,C00428623,Google Inc,"Wicker, Roger",Senate,R,MS,5000,2020,10,0,1,0,1,0,0,1,0,1
1537,C00360354,Amazon.com,"Baldwin, Tammy",House,D,WI,1000,2010,0,1,0,1,0,0,1,0,0,0
1538,C00360354,Amazon.com,"Bono Mack, Mary",House,R,CA,1000,2010,0,1,0,0,1,0,0,0,1,0
1539,C00360354,Amazon.com,"Boucher, Rick",House,D,VA,4000,2010,0,1,0,1,0,0,0,1,0,0
1540,C00360354,Amazon.com,"Cantor, Eric",House,R,VA,2000,2010,0,1,0,0,1,0,0,1,0,0
1541,C00360354,Amazon.com,"Capito, Shelley Moore",House,R,WV,2000,2010,0,1,0,0,1,0,0,1,0,0
1542,C00360354,Amazon.com,"Chandler, Ben",House,D,KY,2000,2010,0,1,0,1,0,0,0,1,0,0
1543,C00360354,Amazon.com,"Clyburn, James E",House,D,SC,3000,2010,0,1,0,1,0,0,0,1,0,0
1544,C00360354,Amazon.com,"Coble, Howard",House,R,NC,1000,2010,0,1,0,0,1,0,0,1,0,0
1545,C00360354,Amazon.com,"Cohen, Steve",House,D,TN,2000,2010,0,1,0,1,0,0,0,1,0,0
1546,C00360354,Amazon.com,"Connolly, Gerry",House,D,VA,1000,2010,0,1,0,1,0,0,0,1,0,0
1547,C00360354,Amazon.com,"Conyers, John Jr",House,D,MI,3000,2010,0,1,0,1,0,0,1,0,0,0
1548,C00360354,Amazon.com,"Critz, Mark",House,D,PA,1000,2010,0,1,0,1,0,1,0,0,0,0
1549,C00360354,Amazon.com,"Davis, Geoff",House,R,KY,2000,2010,0,1,0,0,1,0,0,1,0,0
1550,C00360354,Amazon.com,"Dent, Charlie",House,R,PA,3000,2010,0,1,0,0,1,1,0,0,0,0
1551,C00360354,Amazon.com,"Deutch, Ted",House,D,FL,2000,2010,0,1,0,1,0,0,0,1,0,0
1552,C00360354,Amazon.com,"Dicks, Norm",House,D,WA,2000,2010,0,1,0,1,0,0,0,0,1,0
1553,C00360354,Amazon.com,"Dingell, John D",House,D,MI,2000,2010,0,1,0,1,0,0,1,0,0,0
1554,C00360354,Amazon.com,"Doyle, Mike",House,D,PA,2000,2010,0,1,0,1,0,1,0,0,0,0
1555,C00360354,Amazon.com,"Eshoo, Anna",House,D,CA,2000,2010,0,1,0,1,0,0,0,0,1,0
1556,C00360354,Amazon.com,"Franks, Trent",House,R,AZ,2000,2010,0,1,0,0,1,0,0,0,1,0
1557,C00360354,Amazon.com,"Giffords, Gabrielle",House,D,AZ,1000,2010,0,1,0,1,0,0,0,0,1,0
1558,C00360354,Amazon.com,"Goodlatte, Bob",House,R,VA,3000,2010,0,1,0,0,1,0,0,1,0,0
1559,C00360354,Amazon.com,"Guthrie, Brett",House,R,KY,2000,2010,0,1,0,0,1,0,0,1,0,0
1560,C00360354,Amazon.com,"Hastings, Doc",House,R,WA,2000,2010,0,1,0,0,1,0,0,0,1,0
1561,C00360354,Amazon.com,"Heller, Dean",House,R,NV,2000,2010,0,1,0,0,1,0,0,0,1,0
1562,C00360354,Amazon.com,"Hoyer, Steny H",House,D,MD,3000,2010,0,1,0,1,0,0,0,1,0,0
1563,C00360354,Amazon.com,"Inslee, Jay",House,D,WA,3000,2010,0,1,0,1,0,0,0,0,1,0
1564,C00360354,Amazon.com,"Issa, Darrell",House,R,CA,2000,2010,0,1,0,0,1,0,0,0,1,0
1565,C00360354,Amazon.com,"Jackson Lee, Sheila",House,D,TX,1000,2010,0,1,0,1,0,0,0,1,0,0
1566,C00360354,Amazon.com,"Jenkins, Lynn",House,R,KS,2000,2010,0,1,0,0,1,0,1,0,0,0
1567,C00360354,Amazon.com,"Johnson, Hank",House,D,GA,1000,2010,0,1,0,1,0,0,0,1,0,0
1568,C00360354,Amazon.com,"Jordan, Jim",House,R,OH,1000,2010,0,1,0,0,1,0,1,0,0,0
1569,C00360354,Amazon.com,"Kanjorski, Paul E",House,D,PA,2000,2010,0,1,0,1,0,1,0,0,0,0
1570,C00360354,Amazon.com,"Larsen, Rick",House,D,WA,2000,2010,0,1,0,1,0,0,0,0,1,0
1571,C00360354,Amazon.com,"Levin, Sander",House,D,MI,1000,2010,0,1,0,1,0,0,1,0,0,0
1572,C00360354,Amazon.com,"Lofgren, Zoe",House,D,CA,3000,2010,0,1,0,1,0,0,0,0,1,0
1573,C00360354,Amazon.com,"Lungren, Dan",House,R,CA,2000,2010,0,1,0,0,1,0,0,0,1,0
1574,C00360354,Amazon.com,"Maffei, Dan",House,D,NY,1000,2010,0,1,0,1,0,1,0,0,0,0
1575,C00360354,Amazon.com,"Marchant, Kenny",House,R,TX,1000,2010,0,1,0,0,1,0,0,1,0,0
1576,C00360354,Amazon.com,"Markey, Ed",House,D,MA,2000,2010,0,1,0,1,0,1,0,0,0,0
1577,C00360354,Amazon.com,"Matsui, Doris",House,D,CA,1000,2010,0,1,0,1,0,0,0,0,1,0
1578,C00360354,Amazon.com,"McDermott, Jim",House,D,WA,2000,2010,0,1,0,1,0,0,0,0,1,0
1579,C00360354,Amazon.com,"Murphy, Christopher S",House,D,CT,1500,2010,0,1,0,1,0,1,0,0,0,0
1580,C00360354,Amazon.com,"Pallone, Frank Jr",House,D,NJ,1000,2010,0,1,0,1,0,1,0,0,0,0
1581,C00360354,Amazon.com,"Pitts, Joe",House,R,PA,1000,2010,0,1,0,0,1,1,0,0,0,0
1582,C00360354,Amazon.com,"Pomeroy, Earl",House,D,ND,4000,2010,0,1,0,1,0,0,1,0,0,0
1583,C00360354,Amazon.com,"Quigley, Mike",House,D,IL,1000,2010,0,1,0,1,0,0,1,0,0,0
1584,C00360354,Amazon.com,"Reichert, Dave",House,R,WA,3000,2010,0,1,0,0,1,0,0,0,1,0
1585,C00360354,Amazon.com,"Rodgers, Cathy McMorris",House,R,WA,2000,2010,0,1,0,0,1,0,0,0,1,0
1586,C00360354,Amazon.com,"Rogers, Mike",House,R,MI,2000,2010,0,1,0,0,1,0,1,0,0,0
1587,C00360354,Amazon.com,"Rooney, Tom",House,R,FL,1500,2010,0,1,0,0,1,0,0,1,0,0
1588,C00360354,Amazon.com,"Scott, Bobby",House,D,VA,2000,2010,0,1,0,1,0,0,0,1,0,0
1589,C00360354,Amazon.com,"Sensenbrenner, Jim",House,R,WI,2000,2010,0,1,0,0,1,0,1,0,0,0
1590,C00360354,Amazon.com,"Shimkus, John",House,R,IL,2000,2010,0,1,0,0,1,0,1,0,0,0
1591,C00360354,Amazon.com,"Shuster, Bill",House,R,PA,1000,2010,0,1,0,0,1,1,0,0,0,0
1592,C00360354,Amazon.com,"Smith, Adam",House,D,WA,2000,2010,0,1,0,1,0,0,0,0,1,0
1593,C00360354,Amazon.com,"Smith, Lamar",House,R,TX,3000,2010,0,1,0,0,1,0,0,1,0,0
1594,C00360354,Amazon.com,"Space, Zack",House,D,OH,2000,2010,0,1,0,1,0,0,1,0,0,0
1595,C00360354,Amazon.com,"Stearns, Cliff",House,R,FL,1000,2010,0,1,0,0,1,0,0,1,0,0
1596,C00360354,Amazon.com,"Stupak, Bart",House,D,MI,1000,2010,0,1,0,1,0,0,1,0,0,0
1597,C00360354,Amazon.com,"Terry, Lee",House,R,NE,2000,2010,0,1,0,0,1,0,1,0,0,0
1598,C00360354,Amazon.com,"Titus, Dina",House,D,NV,1000,2010,0,1,0,1,0,0,0,0,1,0
1599,C00360354,Amazon.com,"Upton, Fred",House,R,MI,2000,2010,0,1,0,0,1,0,1,0,0,0
1600,C00360354,Amazon.com,"Velazquez, Nydia M",House,D,NY,1000,2010,0,1,0,1,0,1,0,0,0,0
1601,C00360354,Amazon.com,"Walden, Greg",House,R,OR,1500,2010,0,1,0,0,1,0,0,0,1,0
1602,C00360354,Amazon.com,"Waxman, Henry",House,D,CA,3000,2010,0,1,0,1,0,0,0,0,1,0
1603,C00360354,Amazon.com,"Welch, Peter",House,D,VT,2000,2010,0,1,0,1,0,1,0,0,0,0
1604,C00360354,Amazon.com,"Whitfield, Ed",House,R,KY,2000,2010,0,1,0,0,1,0,0,1,0,0
1605,C00360354,Amazon.com,"Yarmuth, John A",House,D,KY,1000,2010,0,1,0,1,0,0,0,1,0,0
1606,C00360354,Amazon.com,"Bennet, Michael",Senate,D,CO,0,2010,0,0,1,1,0,0,0,0,1,0
1607,C00360354,Amazon.com,"Bennett, Robert F",Senate,R,UT,2000,2010,0,0,1,0,1,0,0,0,1,0
1608,C00360354,Amazon.com,"Boxer, Barbara",Senate,D,CA,3000,2010,0,0,1,1,0,0,0,0,1,0
1609,C00360354,Amazon.com,"Carper, Tom",Senate,D,DE,1000,2010,0,0,1,1,0,0,0,1,0,0
1610,C00360354,Amazon.com,"DeMint, Jim",Senate,R,SC,0,2010,0,0,1,0,1,0,0,1,0,0
1611,C00360354,Amazon.com,"Dorgan, Byron L",Senate,D,ND,2000,2010,0,0,1,1,0,0,1,0,0,0
1612,C00360354,Amazon.com,"Durbin, Dick",Senate,D,IL,1000,2010,0,0,1,1,0,0,1,0,0,0
1613,C00360354,Amazon.com,"Grassley, Chuck",Senate,R,IA,3000,2010,0,0,1,0,1,0,1,0,0,0
